date,sales,consulting,investment,payroll,rent,utilities,technology,marketing,travel,professional_services,misc,total_income,total_expenses,net
2024-11-12,2516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2516.0,0.0,2516.0
2024-11-13,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,0.0,1990.0
2024-11-14,1827.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160.0,0.0,4160.0
2024-11-15,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,0.0,2068.0
2024-11-16,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,1663.0,550.0,1113.0
2024-11-17,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,1927.0,1666.0,261.0
2024-11-18,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,1722.0
2024-11-19,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.0,0.0,2225.0
2024-11-20,2059.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,550.0,2059.0,1950.0,109.0
2024-11-21,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.0,2030.0
2024-11-22,2621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,2621.0,1500.0,1121.0
2024-11-23,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,2040.0
2024-11-24,1995.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,1995.0,825.0,1170.0
2024-11-25,2124.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4457.0,0.0,4457.0
2024-11-26,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,0.0,2334.0
2024-11-27,2316.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,2316.0,1666.0,650.0
2024-11-28,2214.0,0.0,0.0,30000.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,2214.0,30825.0,-28611.0
2024-11-29,2089.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4422.0,0.0,4422.0
2024-11-30,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,1984.0,550.0,1434.0
2024-12-01,2793.0,0.0,0.0,0.0,9000.0,1000.0,0.0,0.0,0.0,0.0,0.0,2793.0,10000.0,-7207.0
2024-12-02,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563.0,0.0,2563.0
2024-12-03,2459.0,6666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9125.0,0.0,9125.0
2024-12-04,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.0,0.0,2519.0
2024-12-05,2647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,2647.0,4000.0,-1353.0
2024-12-06,2456.0,6666.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,9122.0,1000.0,8122.0
2024-12-07,2431.0,0.0,0.0,0.0,0.0,0.0,0.0,6666.0,0.0,0.0,0.0,2431.0,6666.0,-4235.0
2024-12-08,2356.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2356.0,1500.0,856.0
2024-12-09,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2342.0,0.0,2342.0
2024-12-10,2667.0,0.0,0.0,0.0,0.0,1000.0,0.0,6666.0,0.0,0.0,0.0,2667.0,7666.0,-4999.0
2024-12-11,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.0,0.0,2386.0
2024-12-12,2405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.0,0.0,2405.0
2024-12-13,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,2467.0,4000.0,-1533.0
2024-12-14,2361.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42361.0,0.0,42361.0
2024-12-15,2383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383.0,0.0,2383.0
2024-12-16,2474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.0,0.0,2474.0
2024-12-17,2772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,2772.0,5000.0,-2228.0
2024-12-18,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,0.0,1924.0
2024-12-19,2095.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2095.0,1500.0,595.0
2024-12-20,2239.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,5000.0,0.0,0.0,2239.0,6500.0,-4261.0
2024-12-21,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,2309.0,750.0,1559.0
2024-12-22,2408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,2408.0,750.0,1658.0
2024-12-23,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,0.0,2109.0
2024-12-24,2396.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,2396.0,1000.0,1396.0
2024-12-25,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,6666.0,0.0,0.0,0.0,2615.0,6666.0,-4051.0
2024-12-26,2663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.0,0.0,2663.0
2024-12-27,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,2729.0,750.0,1979.0
2024-12-28,2382.0,6666.0,0.0,30000.0,0.0,0.0,1500.0,0.0,0.0,0.0,750.0,9048.0,32250.0,-23202.0
2024-12-29,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,0.0,2572.0
2024-12-30,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,0.0,2252.0
2024-12-31,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.0,0.0,2570.0
2025-01-01,843.0,0.0,0.0,0.0,10093.0,898.0,0.0,0.0,0.0,0.0,0.0,843.0,10991.0,-10148.0
2025-01-02,1336.0,4793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6129.0,0.0,6129.0
2025-01-03,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,0.0,1385.0
2025-01-04,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,0.0,1169.0
2025-01-05,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,1182.0,334.0,848.0
2025-01-06,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0,0.0,1629.0
2025-01-07,1513.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,0.0,0.0,1513.0,1549.0,-36.0
2025-01-08,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,0.0,1377.0
2025-01-09,1516.0,0.0,0.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,1516.0,898.0,618.0
2025-01-10,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.0,0.0,0.0,0.0,1728.0,2766.0,-1038.0
2025-01-11,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.0,0.0,0.0,0.0,1494.0,2766.0,-1272.0
2025-01-12,650.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.0,1803.0,0.0,334.0,650.0,4903.0,-4253.0
2025-01-13,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,0.0,1358.0
2025-01-14,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,0.0,1276.0
2025-01-15,951.0,4793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,0.0,5744.0
2025-01-16,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,1352.0,334.0,1018.0
2025-01-17,1136.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,0.0,0.0,1136.0,1549.0,-413.0
2025-01-18,1586.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,1803.0,0.0,0.0,1586.0,3352.0,-1766.0
2025-01-19,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0.0,1328.0
2025-01-20,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,0.0,1227.0
2025-01-21,1295.0,4793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6088.0,0.0,6088.0
2025-01-22,1811.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,0.0,334.0,1811.0,1883.0,-72.0
2025-01-23,1518.0,0.0,0.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,1518.0,898.0,620.0
2025-01-24,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,0.0,1412.0
2025-01-25,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,1284.0
2025-01-26,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,0.0,1267.0
2025-01-27,964.0,0.0,0.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,964.0,898.0,66.0
2025-01-28,1415.0,0.0,0.0,31248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,31248.0,-29833.0
2025-01-29,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,0.0,1167.0
2025-01-30,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.0,0.0,1546.0
2025-01-31,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,1404.0
2025-02-01,1863.0,0.0,0.0,0.0,7694.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.0,7694.0,-5831.0
2025-02-02,2309.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,0.0,2458.0,0.0,2309.0,3982.0,-1673.0
2025-02-03,2083.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,2083.0,786.0,1297.0
2025-02-04,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.0,0.0,1892.0
2025-02-05,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,1951.0,1182.0,769.0
2025-02-06,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,1704.0
2025-02-07,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.0,0.0,0.0,1923.0,2874.0,-951.0
2025-02-08,2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,0.0,2026.0
2025-02-09,1881.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,2874.0,0.0,0.0,1881.0,3660.0,-1779.0
2025-02-10,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,1656.0
2025-02-11,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.0,0.0,1861.0
2025-02-12,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.0,0.0,1482.0
2025-02-13,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.0,0.0,2036.0
2025-02-14,2185.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,0.0,0.0,0.0,2185.0,1524.0,661.0
2025-02-15,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.0,0.0,2437.0
2025-02-16,2050.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,0.0,0.0,0.0,2050.0,1524.0,526.0
2025-02-17,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0,0.0,1693.0
2025-02-18,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,0.0,2050.0
2025-02-19,2045.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,591.0,2045.0,1377.0,668.0
2025-02-20,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,0.0,1991.0
2025-02-21,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,0.0,1654.0
2025-02-22,1917.0,0.0,25220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,27137.0,591.0,26546.0
2025-02-23,2064.0,4358.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,6422.0,786.0,5636.0
2025-02-24,1883.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,0.0,0.0,0.0,1883.0,1524.0,359.0
2025-02-25,2404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,0.0,2404.0
2025-02-26,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.0,0.0,1637.0,2458.0,-821.0
2025-02-27,1894.0,4358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6252.0,0.0,6252.0
2025-02-28,1939.0,0.0,0.0,27192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.0,27192.0,-25253.0
2025-03-01,1474.0,0.0,0.0,0.0,8957.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,8957.0,-7483.0
2025-03-02,1322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0,0.0,1322.0
2025-03-03,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,0.0,1276.0
2025-03-04,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,1356.0
2025-03-05,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1167.0,359.0,808.0
2025-03-06,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,0.0,1211.0
2025-03-07,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1462.0,359.0,1103.0
2025-03-08,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,1584.0
2025-03-09,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,0.0,0.0,0.0,1432.0,1221.0,211.0
2025-03-10,1353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,0.0,1353.0
2025-03-11,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,0.0,0.0,1119.0,1052.0,67.0
2025-03-12,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1193.0,359.0,834.0
2025-03-13,1752.0,0.0,0.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,0.0,1752.0,1294.0,458.0
2025-03-14,1387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.0,0.0,1387.0
2025-03-15,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,1488.0
2025-03-16,1417.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,1417.0,704.0,713.0
2025-03-17,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,1224.0
2025-03-18,1488.0,0.0,0.0,0.0,0.0,0.0,1294.0,1221.0,0.0,0.0,0.0,1488.0,2515.0,-1027.0
2025-03-19,1229.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,1229.0,704.0,525.0
2025-03-20,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,1140.0
2025-03-21,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.0,0.0,1431.0
2025-03-22,1598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,0.0,1598.0
2025-03-23,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1379.0,359.0,1020.0
2025-03-24,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,0.0,1380.0
2025-03-25,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,0.0,0.0,0.0,1556.0,1221.0,335.0
2025-03-26,1127.0,0.0,0.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,0.0,1127.0,1294.0,-167.0
2025-03-27,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,0.0,1423.0
2025-03-28,1590.0,0.0,0.0,32865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,32865.0,-31275.0
2025-03-29,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,1560.0
2025-03-30,1787.0,0.0,0.0,0.0,0.0,1408.0,1294.0,0.0,0.0,0.0,0.0,1787.0,2702.0,-915.0
2025-03-31,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,0.0,0.0,1138.0,1052.0,86.0
2025-04-01,2066.0,0.0,0.0,0.0,9576.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.0,9576.0,-7510.0
2025-04-02,2164.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,2164.0,1386.0,778.0
2025-04-03,1877.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,1877.0,1386.0,491.0
2025-04-04,1821.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.0,3600.0,0.0,0.0,1821.0,4986.0,-3165.0
2025-04-05,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.0,0.0,2247.0
2025-04-06,2207.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,0.0,0.0,562.0,2207.0,5340.0,-3133.0
2025-04-07,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,1782.0,3600.0,-1818.0
2025-04-08,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,0.0,2176.0
2025-04-09,1940.0,5531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7471.0,0.0,7471.0
2025-04-10,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,2220.0
2025-04-11,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.0,0.0,1831.0
2025-04-12,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,0.0,0.0,0.0,2064.0,4778.0,-2714.0
2025-04-13,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.0,0.0,2262.0
2025-04-14,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.0,0.0,1859.0
2025-04-15,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,2250.0,562.0,1688.0
2025-04-16,1824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,0.0,1824.0
2025-04-17,1781.0,5531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312.0,0.0,7312.0
2025-04-18,1524.0,0.0,0.0,0.0,0.0,860.0,1386.0,0.0,0.0,0.0,0.0,1524.0,2246.0,-722.0
2025-04-19,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,0.0,1910.0
2025-04-20,2326.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,1124.0,2326.0,1984.0,342.0
2025-04-21,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.0,0.0,2513.0
2025-04-22,1740.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,1740.0,860.0,880.0
2025-04-23,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,1872.0
2025-04-24,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,2043.0
2025-04-25,2202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,0.0,2202.0
2025-04-26,1683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.0,0.0,1683.0
2025-04-27,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.0,0.0,2178.0
2025-04-28,2443.0,5531.0,0.0,32742.0,0.0,0.0,0.0,4778.0,0.0,0.0,0.0,7974.0,37520.0,-29546.0
2025-04-29,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237.0,0.0,2237.0
2025-04-30,2295.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,2295.0,860.0,1435.0
2025-05-01,1690.0,0.0,0.0,0.0,8122.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,8122.0,-6432.0
2025-05-02,1797.0,0.0,0.0,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,446.0,1797.0,1801.0,-4.0
2025-05-03,2093.0,2023.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,4116.0,769.0,3347.0
2025-05-04,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,1656.0,446.0,1210.0
2025-05-05,2073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,0.0,2073.0,2085.0,-12.0
2025-05-06,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.0,0.0,1918.0
2025-05-07,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,1627.0
2025-05-08,1638.0,2023.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,3661.0,769.0,2892.0
2025-05-09,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.0,0.0,2062.0
2025-05-10,1959.0,0.0,0.0,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,1959.0,1355.0,604.0
2025-05-11,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,1850.0
2025-05-12,2458.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,2458.0,769.0,1689.0
2025-05-13,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,0.0,1668.0
2025-05-14,1522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.0,0.0,1522.0
2025-05-15,1682.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,0.0,3705.0
2025-05-16,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.0,0.0,1881.0
2025-05-17,1823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.0,0.0,1823.0
2025-05-18,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,0.0,0.0,0.0,2044.0,773.0,1271.0
2025-05-19,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,0.0,0.0,0.0,1763.0,773.0,990.0
2025-05-20,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,1920.0
2025-05-21,2028.0,0.0,0.0,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,2028.0,1355.0,673.0
2025-05-22,1797.0,0.0,0.0,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,1797.0,1355.0,442.0
2025-05-23,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,0.0,1828.0
2025-05-24,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,0.0,1772.0,2085.0,-313.0
2025-05-25,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,0.0,0.0,446.0,1870.0,1219.0,651.0
2025-05-26,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,1732.0,446.0,1286.0
2025-05-27,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.0,0.0,1455.0
2025-05-28,2183.0,0.0,0.0,26376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.0,26376.0,-24193.0
2025-05-29,1907.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,1907.0,769.0,1138.0
2025-05-30,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.0,0.0,1732.0
2025-05-31,1902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.0,0.0,1902.0
2025-06-01,1905.0,0.0,0.0,0.0,9548.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,9548.0,-7643.0
2025-06-02,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.0,0.0,1781.0
2025-06-03,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,2021.0
2025-06-04,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,2143.0,846.0,1297.0
2025-06-05,2154.0,0.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,2154.0,1017.0,1137.0
2025-06-06,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,3937.0,0.0,0.0,0.0,2040.0,3937.0,-1897.0
2025-06-07,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238.0,0.0,0.0,1930.0,5238.0,-3308.0
